SENATE 2018 IN MINNESOTA
,
Office,State,RaceDate,CensusPop,Area,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,ThirdVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes,TitleNotes,OtherNotes

Independence Party candidate, Dean Barkley, won 437,505 votes.","This table reflects the results certified at the conclusion of a long recount process. Absentee ballots were included after the counties had reported their tallies.

Independence Party candidate, Dean Barkley, won 437,505 votes.",
Senate,Minnesota,20081104,"6,429",LINCOLN,"1,464","Coleman, Norm",Incumbent,"1,272","Franken, Al",Challenger,IND,341,"Barkley, Dean M.",Challenger,32,192,R,10.97,53.51,46.49,"This table reflects the results certified at the conclusion of a long recount process. Absentee ballots were included after the counties had reported their tallies.

Independence Party candidate, Dean Barkley, won 437,505 votes.","This table reflects the results certified at the conclusion of a long recount process. Absentee ballots were included after the counties had reported their tallies.

Independence Party candidate, Dean Barkley, won 437,505 votes.",
Senate,Minnesota,20081104,"25,425",LYON,"6,089","Coleman, Norm",Incumbent,"4,410","Franken, Al",Challenger,IND,"1,994","Barkley, Dean M.",Challenger,125,"1,679",R,15.80,58.00,42.00,"This table reflects the results certified at the conclusion of a long recount process. Absentee ballots were included after the counties had reported their tallies.

Independence Party candidate, Dean Barkley, won 437,505 votes.","This table reflects the results certified at the conclusion of a long recount process. Absentee ballots were included after the counties had reported their tallies.

Independence Party candidate, Dean Barkley, won 437,505 votes.",
Senate,Minnesota,20081104,"5,190",MAHNOMEN,858,"Coleman, Norm",Incumbent,"1,142","Franken, Al",Challenger,IND,299,"Barkley, Dean M.",Challenger,231,284,D,11.82,42.90,57.10,"This table reflects the results certified at the conclusion of a long recount process. Absentee ballots were included after the counties had reported their tallies.

Independence Party candidate, Dean Barkley, won 437,505 votes.","This table reflects the results certified at the conclusion of a long recount process. Absentee ballots were included after the counties had reported their tallies.

Independence Party candidate, Dean Barkley, won 437,505 votes.",
Senate,Minnesota,20081104,"10,155",MARSHALL,"2,322","Coleman, Norm",Incumbent,"1,752","Franken, Al",Challenger,IND,598,"Barkley, Dean M.",Challenger,26,570,R,12.73,57.00,43.00,"This table reflects the results certified at the conclusion of a long recount process. Absentee ballots were included after the counties had reported their tallies.

Independence Party candidate, Dean Barkley, won 437,505 votes.","This table reflects the results certified at the conclusion of a long recount process. Absentee ballots were included after the counties had reported their tallies.

Independence Party candidate, Dean Barkley, won 437,505 votes.",
Senate,Minnesota,20081104,"21,802",MARTIN,"5,108","Coleman, Norm",Incumbent,"3,589","Franken, Al",Challenger,IND,"1,869","Barkley, Dean M.",Challenger,41,"1,519",R,17.62,58.73,41.27,"This table reflects the results certified at the conclusion of a long recount process. Absentee ballots were included after the counties had reported their tallies.

Independence Party candidate, Dean Barkley, won 437,505 votes.","This table reflects the results certified at the conclusion of a long recount process. Absentee ballots were included after the counties had reported their tallies.

Independence Party candidate, Dean Barkley, won 437,505 votes.",
Senate,Minnesota,20081104,"34,898",MCLEOD,"9,093","Coleman, Norm",Incumbent,"5,496","Franken, Al",Challenger,IND,"4,147","Barkley, Dean M.",Challenger,104,"3,597",R,22.01,62.33,37.67,"This table reflects the results certified at the conclusion of a long recount process. Absentee ballots were included after the counties had reported their tallies.

Independence Party candidate, Dean Barkley, won 437,505 votes.","This table reflects the results certified at the conclusion of a long recount process. Absentee ballots were included after the counties had reported their tallies.

Independence Party candidate, Dean Barkley, won 437,505 votes.",
Senate,Minnesota,20081104,"22,644",MEEKER,"5,697","Coleman, Norm",Incumbent,"3,870","Franken, Al",Challenger,IND,"2,797","Barkley, Dean M.",Challenger,139,"1,827",R,22.37,59.55,40.45,"This table reflects the results certified at the conclusion of a long recount process. Absentee ballots were included after the counties had reported their tallies.

Independence Party candidate, Dean Barkley, won 437,505 votes.","This table reflects the results certified at the conclusion of a long recount process. Absentee ballots were included after the counties had reported their tallies.

Independence Party candidate, Dean Barkley, won 437,505 votes.",
Senate,Minnesota,20081104,"22,330",MILLE LACS,"5,852","Coleman, Norm",Incumbent,"4,801","Franken, Al",Challenger,IND,"2,654","Barkley, Dean M.",Challenger,155,"1,051",R,19.71,54.93,45.07,"This table reflects the results certified at the conclusion of a long recount process. Absentee ballots were included after the counties had reported their tallies.

Independence Party candidate, Dean Barkley, won 437,505 votes.","This table reflects the results certified at the conclusion of a long recount process. Absentee ballots were included after the counties had reported their tallies.

Independence Party candidate, Dean Barkley, won 437,505 votes.",
Senate,Minnesota,20081104,"31,712",MORRISON,"7,826","Coleman, Norm",Incumbent,"5,424","Franken, Al",Challenger,IND,"3,274","Barkley, Dean M.",Challenger,156,"2,402",R,19.63,59.06,40.94,"This table reflects the results certified at the conclusion of a long recount process. Absentee ballots were included after the counties had reported their tallies.

Independence Party candidate, Dean Barkley, won 437,505 votes.","This table reflects the results certified at the conclusion of a long recount process. Absentee ballots were included after the counties had reported their tallies.

Independence Party candidate, Dean Barkley, won 437,505 votes.",
Senate,Minnesota,20081104,"38,603",MOWER,"6,844","Coleman, Norm",Incumbent,"9,093","Franken, Al",Challenger,IND,"2,859","Barkley, Dean M.",Challenger,230,"2,249",D,15.03,42.94,57.06,"This table reflects the results certified at the conclusion of a long recount process. Absentee ballots were included after the counties had reported their tallies.

Independence Party candidate, Dean Barkley, won 437,505 votes.","This table reflects the results certified at the conclusion of a long recount process. Absentee ballots were included after the counties had reported their tallies.

Independence Party candidate, Dean Barkley, won 437,505 votes.",
Senate,Minnesota,20081104,"9,165",MURRAY,"2,334","Coleman, Norm",Incumbent,"1,866","Franken, Al",Challenger,IND,560,"Barkley, Dean M.",Challenger,36,468,R,11.68,55.57,44.43,"This table reflects the results certified at the conclusion of a long recount process. Absentee ballots were included after the counties had reported their tallies.

Independence Party candidate, Dean Barkley, won 437,505 votes.","This table reflects the results certified at the conclusion of a long recount process. Absentee ballots were included after the counties had reported their tallies.

Independence Party candidate, Dean Barkley, won 437,505 votes.",
Senate,Minnesota,20081104,"29,771",NICOLLET,"7,237","Coleman, Norm",Incumbent,"7,384","Franken, Al",Challenger,IND,"3,312","Barkley, Dean M.",Challenger,148,147,D,18.32,49.50,50.50,"This table reflects the results certified at the conclusion of a long recount process. Absentee ballots were included after the counties had reported their tallies.

Independence Party candidate, Dean Barkley, won 437,505 votes.","This table reflects the results certified at the conclusion of a long recount process. Absentee ballots were included after the counties had reported their tallies.

Independence Party candidate, Dean Barkley, won 437,505 votes.",
Senate,Minnesota,20081104,"20,832",NOBLES,"4,192","Coleman, Norm",Incumbent,"3,534","Franken, Al",Challenger,IND,903,"Barkley, Dean M.",Challenger,95,658,R,10.35,54.26,45.74,"This table reflects the results certified at the conclusion of a long recount process. Absentee ballots were included after the counties had reported their tallies.

Independence Party candidate, Dean Barkley, won 437,505 votes.","This table reflects the results certified at the conclusion of a long recount process. Absentee ballots were included after the counties had reported their tallies.

Independence Party candidate, Dean Barkley, won 437,505 votes.",
Senate,Minnesota,20081104,"7,442",NORMAN,"1,334","Coleman, Norm",Incumbent,"1,576","Franken, Al",Challenger,IND,460,"Barkley, Dean M.",Challenger,40,242,D,13.49,45.84,54.16,"This table reflects the results certified at the conclusion of a long recount process. Absentee ballots were included after the counties had reported their tallies.

Independence Party candidate, Dean Barkley, won 437,505 votes.","This table reflects the results certified at the conclusion of a long recount process. Absentee ballots were included after the counties had reported their tallies.

Independence Party candidate, Dean Barkley, won 437,505 votes.",
Senate,Minnesota,20081104,"124,277",OLMSTED,"35,334","Coleman, Norm",Incumbent,"28,589","Franken, Al",Challenger,IND,"10,666","Barkley, Dean M.",Challenger,787,"6,745",R,14.15,55.28,44.72,"This table reflects the results certified at the conclusion of a long recount process. Absentee ballots were included after the counties had reported their tallies.

Independence Party candidate, Dean Barkley, won 437,505 votes.","This table reflects the results certified at the conclusion of a long recount process. Absentee ballots were included after the counties had reported their tallies.

Independence Party candidate, Dean Barkley, won 437,505 votes.",
Senate,Minnesota,20081104,"57,159",OTTER TAIL,"17,199","Coleman, Norm",Incumbent,"10,740","Franken, Al",Challenger,IND,"4,263","Barkley, Dean M.",Challenger,288,"6,459",R,13.12,61.56,38.44,"This table reflects the results certified at the conclusion of a long recount process. Absentee ballots were included after the counties had reported their tallies.

Independence Party candidate, Dean Barkley, won 437,505 votes.","This table reflects the results certified at the conclusion of a long recount process. Absentee ballots were included after the counties had reported their tallies.

Independence Party candidate, Dean Barkley, won 437,505 votes.",
Senate,Minnesota,20081104,"13,584",PENNINGTON,"3,239","Coleman, Norm",Incumbent,"2,595","Franken, Al",Challenger,IND,822,"Barkley, Dean M.",Challenger,80,644,R,12.20,55.52,44.48,"This table reflects the results certified at the conclusion of a long recount process. Absentee ballots were included after the counties had reported their tallies.

Independence Party candidate, Dean Barkley, won 437,505 votes.","This table reflects the results certified at the conclusion of a long recount process. Absentee ballots were included after the counties had reported their tallies.

Independence Party candidate, Dean Barkley, won 437,505 votes.",
Senate,Minnesota,20081104,"26,530",PINE,"5,683","Coleman, Norm",Incumbent,"6,016","Franken, Al",Challenger,IND,"2,489","Barkley, Dean M.",Challenger,157,333,D,17.35,48.58,51.42,"This table reflects the results certified at the conclusion of a long recount process. Absentee ballots were included after the counties had reported their tallies.

Independence Party candidate, Dean Barkley, won 437,505 votes.","This table reflects the results certified at the conclusion of a long recount process. Absentee ballots were included after the counties had reported their tallies.

Independence Party candidate, Dean Barkley, won 437,505 votes.",
Senate,Minnesota,20081104,"9,895",PIPESTONE,"2,637","Coleman, Norm",Incumbent,"1,681","Franken, Al",Challenger,IND,369,"Barkley, Dean M.",Challenger,52,956,R,7.79,61.07,38.93,"This table reflects the results certified at the conclusion of a long recount process. Absentee ballots were included after the counties had reported their tallies.

Independence Party candidate, Dean Barkley, won 437,505 votes.","This table reflects the results certified at the conclusion of a long recount process. Absentee ballots were included after the counties had reported their tallies.

Independence Party candidate, Dean Barkley, won 437,505 votes.",
Senate,Minnesota,20081104,"31,369",POLK,"7,353","Coleman, Norm",Incumbent,"5,926","Franken, Al",Challenger,IND,"1,715","Barkley, Dean M.",Challenger,146,"1,427",R,11.33,55.37,44.63,"This table reflects the results certified at the conclusion of a long recount process. Absentee ballots were included after the counties had reported their tallies.

Independence Party candidate, Dean Barkley, won 437,505 votes.","This table reflects the results certified at the conclusion of a long recount process. Absentee ballots were included after the counties had reported their tallies.

Independence Party candidate, Dean Barkley, won 437,505 votes.",
Senate,Minnesota,20081104,"11,236",POPE,"2,749","Coleman, Norm",Incumbent,"2,559","Franken, Al",Challenger,IND,"1,171","Barkley, Dean M.",Challenger,45,190,R,17.95,51.79,48.21,"This table reflects the results certified at the conclusion of a long recount process. Absentee ballots were included after the counties had reported their tallies.

Independence Party candidate, Dean Barkley, won 437,505 votes.","This table reflects the results certified at the conclusion of a long recount process. Absentee ballots were included after the counties had reported their tallies.

Independence Party candidate, Dean Barkley, won 437,505 votes.",
Senate,Minnesota,20081104,"511,035",RAMSEY,"92,952","Coleman, Norm",Incumbent,"142,251","Franken, Al",Challenger,IND,"36,708","Barkley, Dean M.",Challenger,"2,453","49,299",D,13.38,39.52,60.48,"This table reflects the results certified at the conclusion of a long recount process. Absentee ballots were included after the counties had reported their tallies.

Independence Party candidate, Dean Barkley, won 437,505 votes.","This table reflects the results certified at the conclusion of a long recount process. Absentee ballots were included after the counties had reported their tallies.

Independence Party candidate, Dean Barkley, won 437,505 votes.",
Senate,Minnesota,20081104,"4,299",RED LAKE,984,"Coleman, Norm",Incumbent,834,"Franken, Al",Challenger,IND,311,"Barkley, Dean M.",Challenger,29,150,R,14.41,54.13,45.87,"This table reflects the results certified at the conclusion of a long recount process. Absentee ballots were included after the counties had reported their tallies.

Independence Party candidate, Dean Barkley, won 437,505 votes.","This table reflects the results certified at the conclusion of a long recount process. Absentee ballots were included after the counties had reported their tallies.

Independence Party candidate, Dean Barkley, won 437,505 votes.",
Senate,Minnesota,20081104,"16,815",REDWOOD,"3,642","Coleman, Norm",Incumbent,"2,454","Franken, Al",Challenger,IND,"1,569","Barkley, Dean M.",Challenger,92,"1,188",R,20.23,59.74,40.26,"This table reflects the results certified at the conclusion of a long recount process. Absentee ballots were included after the counties had reported their tallies.

Independence Party candidate, Dean Barkley, won 437,505 votes.","This table reflects the results certified at the conclusion of a long recount process. Absentee ballots were included after the counties had reported their tallies.

Independence Party candidate, Dean Barkley, won 437,505 votes.",
Senate,Minnesota,20081104,"17,154",RENVILLE,"3,275","Coleman, Norm",Incumbent,"2,909","Franken, Al",Challenger,IND,"1,854","Barkley, Dean M.",Challenger,75,366,R,22.85,52.96,47.04,"This table reflects the results certified at the conclusion of a long recount process. Absentee ballots were included after the counties had reported their tallies.

Independence Party candidate, Dean Barkley, won 437,505 votes.","This table reflects the results certified at the conclusion of a long recount process. Absentee ballots were included after the counties had reported their tallies.

Independence Party candidate, Dean Barkley, won 437,505 votes.",
Senate,Minnesota,20081104,"56,665",RICE,"12,061","Coleman, Norm",Incumbent,"13,680","Franken, Al",Challenger,IND,"5,428","Barkley, Dean M.",Challenger,255,"1,619",D,17.27,46.86,53.14,"This table reflects the results certified at the conclusion of a long recount process. Absentee ballots were included after the counties had reported their tallies.

Independence Party candidate, Dean Barkley, won 437,505 votes.","This table reflects the results certified at the conclusion of a long recount process. Absentee ballots were included after the counties had reported their tallies.

Independence Party candidate, Dean Barkley, won 437,505 votes.",
Senate,Minnesota,20081104,"9,721",ROCK,"2,656","Coleman, Norm",Incumbent,"1,750","Franken, Al",Challenger,IND,426,"Barkley, Dean M.",Challenger,63,906,R,8.70,60.28,39.72,"This table reflects the results certified at the conclusion of a long recount process. Absentee ballots were included after the counties had reported their tallies.

Independence Party candidate, Dean Barkley, won 437,505 votes.","This table reflects the results certified at the conclusion of a long recount process. Absentee ballots were included after the counties had reported their tallies.

Independence Party candidate, Dean Barkley, won 437,505 votes.",
Senate,Minnesota,20081104,"16,338",ROSEAU,"4,394","Coleman, Norm",Incumbent,"2,421","Franken, Al",Challenger,IND,743,"Barkley, Dean M.",Challenger,82,"1,973",R,9.73,64.48,35.52,"This table reflects the results certified at the conclusion of a long recount process. Absentee ballots were included after the counties had reported their tallies.

Independence Party candidate, Dean Barkley, won 437,505 votes.","This table reflects the results certified at the conclusion of a long recount process. Absentee ballots were included after the counties had reported their tallies.

Independence Party candidate, Dean Barkley, won 437,505 votes.",
Senate,Minnesota,20081104,"89,498",SCOTT,"33,839","Coleman, Norm",Incumbent,"20,693","Franken, Al",Challenger,IND,"11,615","Barkley, Dean M.",Challenger,530,"13,146",R,17.42,62.05,37.95,"This table reflects the results certified at the conclusion of a long recount process. Absentee ballots were included after the counties had reported their tallies.

Independence Party candidate, Dean Barkley, won 437,505 votes.","This table reflects the results certified at the conclusion of a long recount process. Absentee ballots were included after the counties had reported their tallies.

Independence Party candidate, Dean Barkley, won 437,505 votes.",
Senate,Minnesota,20081104,"64,417",SHERBURNE,"22,887","Coleman, Norm",Incumbent,"13,405","Franken, Al",Challenger,IND,"8,066","Barkley, Dean M.",Challenger,359,"9,482",R,18.04,63.06,36.94,"This table reflects the results certified at the conclusion of a long recount process. Absentee ballots were included after the counties had reported their tallies.

Independence Party candidate, Dean Barkley, won 437,505 votes.","This table reflects the results certified at the conclusion of a long recount process. Absentee ballots were included after the counties had reported their tallies.

Independence Party candidate, Dean Barkley, won 437,505 votes.",
Senate,Minnesota,20081104,"15,356",SIBLEY,"3,499","Coleman, Norm",Incumbent,"2,158","Franken, Al",Challenger,IND,"1,976","Barkley, Dean M.",Challenger,77,"1,341",R,25.63,61.85,38.15,"This table reflects the results certified at the conclusion of a long recount process. Absentee ballots were included after the counties had reported their tallies.

Independence Party candidate, Dean Barkley, won 437,505 votes.","This table reflects the results certified at the conclusion of a long recount process. Absentee ballots were included after the counties had reported their tallies.

Independence Party candidate, Dean Barkley, won 437,505 votes.",
Senate,Minnesota,20081104,"200,528",ST. LOUIS,"38,320","Coleman, Norm",Incumbent,"64,531","Franken, Al",Challenger,IND,"14,283","Barkley, Dean M.",Challenger,991,"26,211",D,12.09,37.26,62.74,"This table reflects the results certified at the conclusion of a long recount process. Absentee ballots were included after the counties had reported their tallies.

Independence Party candidate, Dean Barkley, won 437,505 votes.","This table reflects the results certified at the conclusion of a long recount process. Absentee ballots were included after the counties had reported their tallies.

Independence Party candidate, Dean Barkley, won 437,505 votes.",
Senate,Minnesota,20081104,"133,166",STEARNS,"36,224","Coleman, Norm",Incumbent,"26,161","Franken, Al",Challenger,IND,"15,003","Barkley, Dean M.",Challenger,690,"10,063",R,19.22,58.07,41.93,"This table reflects the results certified at the conclusion of a long recount process. Absentee ballots were included after the counties had reported their tallies.

Independence Party candidate, Dean Barkley, won 437,505 votes.","This table reflects the results certified at the conclusion of a long recount process. Absentee ballots were included after the counties had reported their tallies.

Independence Party candidate, Dean Barkley, won 437,505 votes.",
Senate,Minnesota,20081104,"33,680",STEELE,"8,647","Coleman, Norm",Incumbent,"6,552","Franken, Al",Challenger,IND,"4,173","Barkley, Dean M.",Challenger,180,"2,095",R,21.34,56.89,43.11,"This table reflects the results certified at the conclusion of a long recount process. Absentee ballots were included after the counties had reported their tallies.

Independence Party candidate, Dean Barkley, won 437,505 votes.","This table reflects the results certified at the conclusion of a long recount process. Absentee ballots were included after the counties had reported their tallies.

Independence Party candidate, Dean Barkley, won 437,505 votes.",
Senate,Minnesota,20081104,"10,053",STEVENS,"2,526","Coleman, Norm",Incumbent,"2,250","Franken, Al",Challenger,IND,784,"Barkley, Dean M.",Challenger,53,276,R,13.97,52.89,47.11,"This table reflects the results certified at the conclusion of a long recount process. Absentee ballots were included after the counties had reported their tallies.

Independence Party candidate, Dean Barkley, won 437,505 votes.","This table reflects the results certified at the conclusion of a long recount process. Absentee ballots were included after the counties had reported their tallies.

Independence Party candidate, Dean Barkley, won 437,505 votes.",
Senate,Minnesota,20081104,"11,956",SWIFT,"1,879","Coleman, Norm",Incumbent,"2,294","Franken, Al",Challenger,IND,"1,007","Barkley, Dean M.",Challenger,49,415,D,19.26,45.03,54.97,"This table reflects the results certified at the conclusion of a long recount process. Absentee ballots were included after the counties had reported their tallies.

Independence Party candidate, Dean Barkley, won 437,505 votes.","This table reflects the results certified at the conclusion of a long recount process. Absentee ballots were included after the counties had reported their tallies.

Independence Party candidate, Dean Barkley, won 437,505 votes.",
Senate,Minnesota,20081104,"24,426",TODD,"5,536","Coleman, Norm",Incumbent,"4,177","Franken, Al",Challenger,IND,"2,346","Barkley, Dean M.",Challenger,116,"1,359",R,19.27,57.00,43.00,"This table reflects the results certified at the conclusion of a long recount process. Absentee ballots were included after the counties had reported their tallies.

Independence Party candidate, Dean Barkley, won 437,505 votes.","This table reflects the results certified at the conclusion of a long recount process. Absentee ballots were included after the counties had reported their tallies.

Independence Party candidate, Dean Barkley, won 437,505 votes.",
Senate,Minnesota,20081104,"4,134",TRAVERSE,837,"Coleman, Norm",Incumbent,794,"Franken, Al",Challenger,IND,381,"Barkley, Dean M.",Challenger,15,43,R,18.80,51.32,48.68,"This table reflects the results certified at the conclusion of a long recount process. Absentee ballots were included after the counties had reported their tallies.

Independence Party candidate, Dean Barkley, won 437,505 votes.","This table reflects the results certified at the conclusion of a long recount process. Absentee ballots were included after the counties had reported their tallies.

Independence Party candidate, Dean Barkley, won 437,505 votes.",
Senate,Minnesota,20081104,"21,610",WABASHA,"4,959","Coleman, Norm",Incumbent,"4,466","Franken, Al",Challenger,IND,"2,305","Barkley, Dean M.",Challenger,100,493,R,19.48,52.62,47.38,"This table reflects the results certified at the conclusion of a long recount process. Absentee ballots were included after the counties had reported their tallies.

Independence Party candidate, Dean Barkley, won 437,505 votes.","This table reflects the results certified at the conclusion of a long recount process. Absentee ballots were included after the counties had reported their tallies.

Independence Party candidate, Dean Barkley, won 437,505 votes.",
Senate,Minnesota,20081104,"13,713",WADENA,"3,683","Coleman, Norm",Incumbent,"2,294","Franken, Al",Challenger,IND,"1,107","Barkley, Dean M.",Challenger,68,"1,389",R,15.48,61.62,38.38,"This table reflects the results certified at the conclusion of a long recount process. Absentee ballots were included after the counties had reported their tallies.

Independence Party candidate, Dean Barkley, won 437,505 votes.","This table reflects the results certified at the conclusion of a long recount process. Absentee ballots were included after the counties had reported their tallies.

Independence Party candidate, Dean Barkley, won 437,505 votes.",
Senate,Minnesota,20081104,"19,526",WASECA,"4,229","Coleman, Norm",Incumbent,"3,261","Franken, Al",Challenger,IND,"2,285","Barkley, Dean M.",Challenger,86,968,R,23.17,56.46,43.54,"This table reflects the results certified at the conclusion of a long recount process. Absentee ballots were included after the counties had reported their tallies.

Independence Party candidate, Dean Barkley, won 437,505 votes.","This table reflects the results certified at the conclusion of a long recount process. Absentee ballots were included after the counties had reported their tallies.

Independence Party candidate, Dean Barkley, won 437,505 votes.",
Senate,Minnesota,20081104,"201,130",WASHINGTON,"63,804","Coleman, Norm",Incumbent,"50,562","Franken, Al",Challenger,IND,"20,711","Barkley, Dean M.",Challenger,958,"13,242",R,15.22,55.79,44.21,"This table reflects the results certified at the conclusion of a long recount process. Absentee ballots were included after the counties had reported their tallies.

Independence Party candidate, Dean Barkley, won 437,505 votes.","This table reflects the results certified at the conclusion of a long recount process. Absentee ballots were included after the counties had reported their tallies.

Independence Party candidate, Dean Barkley, won 437,505 votes.",
Senate,Minnesota,20081104,"11,876",WATONWAN,"2,104","Coleman, Norm",Incumbent,"2,019","Franken, Al",Challenger,IND,"1,065","Barkley, Dean M.",Challenger,51,85,R,20.33,51.03,48.97,"This table reflects the results certified at the conclusion of a long recount process. Absentee ballots were included after the counties had reported their tallies.

Independence Party candidate, Dean Barkley, won 437,505 votes.","This table reflects the results certified at the conclusion of a long recount process. Absentee ballots were included after the counties had reported their tallies.

Independence Party candidate, Dean Barkley, won 437,505 votes.",
Senate,Minnesota,20081104,"7,138",WILKIN,"1,814","Coleman, Norm",Incumbent,"1,074","Franken, Al",Challenger,IND,453,"Barkley, Dean M.",Challenger,35,740,R,13.42,62.81,37.19,"This table reflects the results certified at the conclusion of a long recount process. Absentee ballots were included after the counties had reported their tallies.

Independence Party candidate, Dean Barkley, won 437,505 votes.","This table reflects the results certified at the conclusion of a long recount process. Absentee ballots were included after the counties had reported their tallies.

Independence Party candidate, Dean Barkley, won 437,505 votes.",
Senate,Minnesota,20081104,"49,985",WINONA,"11,318","Coleman, Norm",Incumbent,"12,761","Franken, Al",Challenger,IND,"2,782","Barkley, Dean M.",Challenger,382,"1,443",D,10.21,47.00,53.00,"This table reflects the results certified at the conclusion of a long recount process. Absentee ballots were included after the counties had reported their tallies.

Independence Party candidate, Dean Barkley, won 437,505 votes.","This table reflects the results certified at the conclusion of a long recount process. Absentee ballots were included after the counties had reported their tallies.

Independence Party candidate, Dean Barkley, won 437,505 votes.",
Senate,Minnesota,20081104,"89,986",WRIGHT,"32,999","Coleman, Norm",Incumbent,"18,664","Franken, Al",Challenger,IND,"13,010","Barkley, Dean M.",Challenger,546,"14,335",R,19.95,63.87,36.13,"This table reflects the results certified at the conclusion of a long recount process. Absentee ballots were included after the counties had reported their tallies.

Independence Party candidate, Dean Barkley, won 437,505 votes.","This table reflects the results certified at the conclusion of a long recount process. Absentee ballots were included after the counties had reported their tallies.

Independence Party candidate, Dean Barkley, won 437,505 votes.",
Senate,Minnesota,20081104,"11,080",YELLOW MEDICINE,"2,313","Coleman, Norm",Incumbent,"2,174","Franken, Al",Challenger,IND,"1,028","Barkley, Dean M.",Challenger,48,139,R,18.48,51.55,48.45,"This table reflects the results certified at the conclusion of a long recount process. Absentee ballots were included after the counties had reported their tallies.

Independence Party candidate, Dean Barkley, won 437,505 votes.","This table reflects the results certified at the conclusion of a long recount process. Absentee ballots were included after the counties had reported their tallies.

Independence Party candidate, Dean Barkley, won 437,505 votes.",
,
CensusPopAll,AreaAll,TotalVotesAll,RepVotesAll,DemVotesAll,ThirdVotesAll,OtherVotesAll,PluralityVotesAll,PluralityPartyAll,RepDemPluralityVotesAll,RepDemPluralityPartyAll,RepVotesTotalPercentAll,DemVotesTotalPercentAll,ThirdVotesTotalPercentAll,OtherVotesTotalPercentAll,RepVotesMajorPercentAll,DemVotesMajorPercentAll
"4,919,479",Minnesota,"2,887,646","1,212,317","1,212,629","437,505","25,195",312,D,312,D,41.98,41.99,15.15,.87,49.99,50.01
,
,
,
SENATE 2006 IN MINNESOTA
,
Office,State,RaceDate,CensusPop,Area,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,ThirdVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes,TitleNotes,OtherNotes
Senate,Minnesota,20061107,"15,301",AITKIN,"3,047","Kennedy, Mark",Challenger,"4,701","Klobuchar, Amy",Challenger,N/A,N/A,N/A,N/A,358,"1,654",D,.00,39.33,60.67,,,
Senate,Minnesota,20061107,"298,084",ANOKA,"55,399","Kennedy, Mark",Challenger,"72,660","Klobuchar, Amy",Challenger,N/A,N/A,N/A,N/A,"5,259","17,261",D,.00,43.26,56.74,,,
Senate,Minnesota,20061107,"30,000",BECKER,"6,016","Kennedy, Mark",Challenger,"6,816","Klobuchar, Amy",Challenger,N/A,N/A,N/A,N/A,496,800,D,.00,46.88,53.12,,,
Senate,Minnesota,20061107,"39,650",BELTRAMI,"6,511","Kennedy, Mark",Challenger,"9,714","Klobuchar, Amy",Challenger,N/A,N/A,N/A,N/A,684,"3,203",D,.00,40.13,59.87,,,
Senate,Minnesota,20061107,"34,226",BENTON,"6,314","Kennedy, Mark",Challenger,"7,295","Klobuchar, Amy",Challenger,N/A,N/A,N/A,N/A,605,981,D,.00,46.40,53.60,,,
Senate,Minnesota,20061107,"5,820",BIG STONE,"1,049","Kennedy, Mark",Challenger,"1,558","Klobuchar, Amy",Challenger,N/A,N/A,N/A,N/A,104,509,D,.00,40.24,59.76,,,
Senate,Minnesota,20061107,"55,941",BLUE EARTH,"9,411","Kennedy, Mark",Challenger,"14,955","Klobuchar, Amy",Challenger,N/A,N/A,N/A,N/A,"1,108","5,544",D,.00,38.62,61.38,,,
Senate,Minnesota,20061107,"26,911",BROWN,"5,292","Kennedy, Mark",Challenger,"5,852","Klobuchar, Amy",Challenger,N/A,N/A,N/A,N/A,495,560,D,.00,47.49,52.51,,,
Senate,Minnesota,20061107,"31,671",CARLTON,"4,015","Kennedy, Mark",Challenger,"9,701","Klobuchar, Amy",Challenger,N/A,N/A,N/A,N/A,463,"5,686",D,.00,29.27,70.73,,,
Senate,Minnesota,20061107,"70,205",CARVER,"18,585","Kennedy, Mark",Challenger,"16,476","Klobuchar, Amy",Challenger,N/A,N/A,N/A,N/A,"1,226","2,109",R,.00,53.01,46.99,,,
Senate,Minnesota,20061107,"27,150",CASS,"5,695","Kennedy, Mark",Challenger,"6,356","Klobuchar, Amy",Challenger,N/A,N/A,N/A,N/A,479,661,D,.00,47.26,52.74,,,
Senate,Minnesota,20061107,"13,088",CHIPPEWA,"1,988","Kennedy, Mark",Challenger,"3,353","Klobuchar, Amy",Challenger,N/A,N/A,N/A,N/A,162,"1,365",D,.00,37.22,62.78,,,
Senate,Minnesota,20061107,"41,101",CHISAGO,"9,451","Kennedy, Mark",Challenger,"11,535","Klobuchar, Amy",Challenger,N/A,N/A,N/A,N/A,881,"2,084",D,.00,45.03,54.97,,,
